Complaint,DateOccur,Crime,crimeCat,Description,ILEADSAddress,ILEADSStreet,XCoord,YCoord,xyStatus
16-015602,04/04/2016 09:00,31421,Robbery,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,5000,MINERVA AVE,888219.4,1029534,FALSE
16-015613,04/04/2016 13:40,44016,Aggravated Assault,ASSLT-AGGRV-HND/FST/FT-3RD-ADUL-DOMESTIC,3725,MERAMEC ST,892606.8,1001014,FALSE
16-015687,04/04/2016 18:37,32111,Robbery,ROBBERY-RESIDENCE/FIREARM USED/SUCCESSFUL,3930,N KINGSHIGHWAY BLVD,891566.9,1035732,FALSE
16-015690,04/04/2016 18:46,31111,Robbery,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,0,N BROADWAY / E RAILROAD AVE,897208.8,1045886,FALSE
16-015702,04/04/2016 19:00,41013,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,0,S SARAH ST / S VANDEVENTER AVE,891689.5,1017230,FALSE
16-015706,04/04/2016 20:24,43012,Aggravated Assault,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 2ND DEGREE,5350,RUSKIN AVE,893854.6,1040630,FALSE
16-015693,04/04/2016 20:35,41011,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4856,NATURAL BRIDGE AVE,892198.8,1034435,FALSE
16-015711,04/04/2016 21:55,31111,Robbery,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,1820,MARKET ST,903731.7,1018016,FALSE
16-015713,04/04/2016 22:10,31112,Robbery,ROBBERY-HIGHWAY     /FIREARM USED/ATTEMPT,400,S BROADWAY,908420.1,1015664,FALSE
16-015884,04/04/2016 22:38,44026,Aggravated Assault,ASLT-AGGRV-HND/FST/FT-3RD-CHILD-DOMESTIC,3705,COURTOIS ST,885320.4,990478.8,FALSE
16-015726,04/05/2016 01:05,44013,Aggravated Assault,"AGG.ASSAULT-HNDS,FST,FEET/CTZEN ADLT 3RD DEGRE",4500,LEE AVE,895337.6,1035169,FALSE
16-015729,04/05/2016 02:31,41011,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,2206,N 10TH ST,908503.8,1025104,FALSE
16-015811,04/05/2016 07:00,43013,Aggravated Assault,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 3RD DEGREE,1713,CHOUTEAU AVE,903624.8,1014870,FALSE
16-015746,04/05/2016 07:10,43016,Aggravated Assault,ASSLT-AGGRAV-OTH-WPN-3RD-ADULT-DOMESTIC,4116,FINNEY AVE,894267.5,1025241,FALSE
16-015787,04/05/2016 10:55,43016,Aggravated Assault,ASSLT-AGGRAV-OTH-WPN-3RD-ADULT-DOMESTIC,2901,GOODFELLOW BLVD,884462.7,1037029,FALSE
16-015834,04/05/2016 16:00,43203,Aggravated Assault,AGG.ASSAULT-OTH DANG WEP/POL OFFC 3RD DEGREE,3213,BAILEY AVE,901979.7,1030386,FALSE
16-015841,04/05/2016 16:15,41011,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,0,PAGE BLVD / SKINKER PKWY,880273.4,1033004,FALSE
16-015863,04/05/2016 16:30,43015,Aggravated Assault,ASSLT-AGGRAV-OTH-WPN-2ND-ADULT-DOMESTIC,0,BURD AVE / WABADA AVE,885350.8,1034031,FALSE
16-015883,04/05/2016 18:16,41016,Aggravated Assault,ASSLT-AGGRAV-FIREARM-3RD-ADULT-DOMESTIC,214,W STEINS ST,888952.5,988547.5,FALSE
16-015895,04/05/2016 20:39,31421,Robbery,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,2101,KEOKUK ST,899055.8,1001637,FALSE
16-015901,04/05/2016 21:00,31111,Robbery,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,4669,SAINT FERDINAND AVE,891416.7,1030793,FALSE
16-015904,04/05/2016 21:35,32112,Robbery,ROBBERY-RESIDENCE   /FIREARM USED/ATTEMPT,3951,COOK AVE,895548.7,1025190,FALSE
16-015908,04/05/2016 22:14,10000,Homicide,HOMICIDE,517,ANTELOPE ST,897427.4,1046017,FALSE
16-015918,04/06/2016 00:01,32111,Robbery,ROBBERY-RESIDENCE/FIREARM USED/SUCCESSFUL,3844,ARKANSAS AVE,893666.9,1002621,FALSE
16-015917,04/06/2016 01:20,41011,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,3600,N BROADWAY,907384.7,1029982,FALSE
16-016059,04/06/2016 03:30,41011,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4757,LEXINGTON AVE,892435.1,1033864,FALSE
16-015988,04/06/2016 11:52,36111,Robbery,ROBBERY-COMMERCE PL/FIREARM USED/SUCCESS,5000,UNION BLVD,892272.6,1040231,FALSE
16-016020,04/06/2016 14:00,43015,Aggravated Assault,ASSLT-AGGRAV-OTH-WPN-2ND-ADULT-DOMESTIC,3466,GILES AVE,892868.4,1005370,FALSE
16-016094,04/06/2016 22:40,41011,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4700,BIRCHER BLVD,895152.2,1037234,FALSE
16-016094,04/06/2016 22:40,41011,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4700,BIRCHER BLVD,895152.2,1037234,FALSE
16-016298,04/06/2016 23:00,41011,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,0,GOODFELLOW BLVD / WABADA AVE,883766.4,1034726,FALSE
16-016112,04/07/2016 03:10,31311,Robbery,ROBBERY-HIGHWAY/OTHR WEPN USED/SUCCESSFUL,1400,COLE ST,906409.4,1020412,FALSE
16-016115,04/07/2016 05:10,36111,Robbery,ROBBERY-COMMERCE PL/FIREARM USED/SUCCESS,8430,HALL ST,898344.4,1050289,FALSE
16-016117,04/07/2016 05:44,35111,Robbery,ROBBERY-GAS STA/FIREARM USED/SUCCESSFUL,11005,RIVERVIEW DR,910791.1,1068274,FALSE
16-016144,04/07/2016 09:00,31112,Robbery,ROBBERY-HIGHWAY     /FIREARM USED/ATTEMPT,2012,WYOMING ST,899990,1006015,FALSE
16-016138,04/07/2016 09:50,31212,Robbery,ROBBERY-HIGHWAY       /KNIFE USED/ATTEMPT,4501,SAINT LOUIS AVE,893495.5,1031250,FALSE
16-016192,04/07/2016 14:10,41011,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,3233,NEBRASKA AVE,896783,1006256,FALSE
16-016192,04/07/2016 14:10,41011,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,3233,NEBRASKA AVE,896783,1006256,FALSE
16-016192,04/07/2016 14:10,41011,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,3233,NEBRASKA AVE,896783,1006256,FALSE
16-016196,04/07/2016 15:25,43013,Aggravated Assault,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 3RD DEGREE,1229,N MARKET ST,907708.9,1025330,FALSE
16-016260,04/07/2016 18:30,43012,Aggravated Assault,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 2ND DEGREE,1316,N 16TH ST,906108.3,1021867,FALSE
16-016264,04/07/2016 20:00,41021,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN CHILD 1ST DEGREE,305,FILLMORE ST,892657.6,993000.8,FALSE
16-016264,04/07/2016 20:00,41011,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,305,FILLMORE ST,892657.6,993000.8,FALSE
16-016264,04/07/2016 20:00,41021,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN CHILD 1ST DEGREE,305,FILLMORE ST,892657.6,993000.8,FALSE
16-016262,04/07/2016 20:40,31111,Robbery,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,4232,W ALDINE AVE,894112.1,1027662,FALSE
16-016267,04/07/2016 21:10,31111,Robbery,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,3616,DOVER PL,889754.9,995341.2,FALSE
16-016279,04/07/2016 22:40,41011,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,0,GOODFELLOW BLVD / NATURAL BRID,885538.8,1038700,FALSE
16-016281,04/07/2016 23:15,31111,Robbery,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,1200,S 7TH ST,906986.8,1013016,FALSE
16-016285,04/08/2016 00:01,41013,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,2603,HADLEY ST,907322.8,1025850,FALSE
16-016285,04/08/2016 00:01,41011,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,2603,HADLEY ST,907322.8,1025850,FALSE
16-016289,04/08/2016 00:32,36111,Robbery,ROBBERY-COMMERCE PL/FIREARM USED/SUCCESS,501,CHOUTEAU AVE,907671.6,1013827,FALSE
16-016293,04/08/2016 01:15,41013,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,3605,N GRAND BLVD,900822.3,1029499,FALSE
16-016293,04/08/2016 01:15,41013,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,3605,N GRAND BLVD,900822.3,1029499,FALSE
16-016295,04/08/2016 01:19,36112,Robbery,ROBBERY-COMMERCE PL/FIREARM USED/ATTEMPT,5031,NATURAL BRIDGE AVE,890868.4,1035313,FALSE
16-016297,04/08/2016 01:30,31421,Robbery,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,730,S BROADWAY,908119.9,1014368,FALSE
16-016345,04/08/2016 02:30,42011,Aggravated Assault,AGG.ASSAULT-KNIFE/CITIZEN ADULT 1ST DEGREE,5003,GOODFELLOW BLVD,887701.6,1044511,FALSE
16-016302,04/08/2016 02:30,41014,Aggravated Assault,ASSLT-AGGRAV-FIREARM-1ST-ADULT-DOMESTIC,8612,HALLS FERRY RD,895810.5,1049854,FALSE
16-016303,04/08/2016 03:30,23000,Forcible Rape,RAPE-ATTEMPT FORCIBLE RAPE/FORCIBLE INCEST,1000,N 2ND ST,0,0,TRUE
16-016314,04/08/2016 08:40,44015,Aggravated Assault,ASSLT-AGGRV-HND/FST/FT-2ND-ADUL-DOMESTIC,3834,VIRGINIA AVE,894704.2,1002525,FALSE
16-016315,04/08/2016 08:56,43012,Aggravated Assault,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 2ND DEGREE,0,HARTFORD ST / S SPRING AVE,892786.6,1008225,FALSE
16-016336,04/08/2016 11:00,41013,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,1391,WARREN ST,906801.9,1025626,FALSE
16-016816,04/08/2016 15:00,43023,Aggravated Assault,AGG.ASSAULT-OTH DANG WEP/CTZEN CHLD 3RD DEGREE,3716,MORGANFORD RD,887846.1,1004204,FALSE
16-016393,04/08/2016 16:26,36421,Robbery,ROBBERY-COMMERCE PL/STRNGARM/NO INJ/SUCCESS,7450,HAMPTON AVE,879164.2,994830.9,FALSE
16-016480,04/08/2016 20:40,43013,Aggravated Assault,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 3RD DEGREE,3400,CHEROKEE ST,894695.4,1005517,FALSE
16-016433,04/08/2016 21:00,35111,Robbery,ROBBERY-GAS STA/FIREARM USED/SUCCESSFUL,6428,CHIPPEWA ST,877576.9,1005058,FALSE
16-016448,04/08/2016 22:30,42013,Aggravated Assault,AGG.ASSAULT-KNIFE/CITIZEN ADULT 3RD DEGREE,3418,LOUISIANA,0,0,TRUE
16-016447,04/08/2016 22:45,31111,Robbery,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,5845,ETZEL AVE,881140.6,1030843,FALSE
16-016465,04/08/2016 23:30,31311,Robbery,ROBBERY-HIGHWAY/OTHR WEPN USED/SUCCESSFUL,0,GOODFELLOW BLVD / LILLIAN AVE,887762.9,1044345,FALSE
16-016457,04/08/2016 23:30,41203,Aggravated Assault,AGG.ASSAULT-FIREARM/POLC.OFFICER  3RD DEGREE,5412,PARTRIDGE AVE,890940.3,1045017,FALSE
16-016457,04/08/2016 23:30,41203,Aggravated Assault,AGG.ASSAULT-FIREARM/POLC.OFFICER  3RD DEGREE,5412,PARTRIDGE AVE,890940.3,1045017,FALSE
16-016462,04/09/2016 01:00,41014,Aggravated Assault,ASSLT-AGGRAV-FIREARM-1ST-ADULT-DOMESTIC,4651,MARGARETTA AVE,894086.4,1034761,FALSE
16-016471,04/09/2016 01:05,31111,Robbery,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,3400,IOWA AVE,897785.9,1005248,FALSE
16-016472,04/09/2016 01:08,31111,Robbery,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,2737,UTAH ST,897736.7,1005894,FALSE
16-016473,04/09/2016 01:15,31111,Robbery,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,3200,IOWA AVE,897988.4,1006541,FALSE
16-016476,04/09/2016 01:22,32111,Robbery,ROBBERY-RESIDENCE/FIREARM USED/SUCCESSFUL,5720,NATURAL BRIDGE AVE,885698.6,1038408,FALSE
16-016479,04/09/2016 02:50,41013,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,716,N KINGSHIGHWAY BLVD,887772.9,1026200,FALSE
16-016503,04/09/2016 09:00,41016,Aggravated Assault,ASSLT-AGGRAV-FIREARM-3RD-ADULT-DOMESTIC,1000,WASHINGTON AVE,907483,1018737,FALSE
16-016535,04/09/2016 15:30,43016,Aggravated Assault,ASSLT-AGGRAV-OTH-WPN-3RD-ADULT-DOMESTIC,3543,MICHIGAN AVE,895471.9,1004351,FALSE
16-016573,04/09/2016 20:20,31421,Robbery,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,0,ETZEL AVE / HAMILTON AVE,880455.2,1030822,FALSE
16-016578,04/09/2016 20:54,36111,Robbery,ROBBERY-COMMERCE PL/FIREARM USED/SUCCESS,920,N GRAND BLVD,897573.6,1022702,FALSE
16-016582,04/09/2016 21:40,36112,Robbery,ROBBERY-COMMERCE PL/FIREARM USED/ATTEMPT,6000,NATURAL BRIDGE AVE,884487.5,1039583,FALSE
16-017223,04/09/2016 22:00,31421,Robbery,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,3588,PARNELL ST,903252.1,1028487,FALSE
16-016587,04/09/2016 22:21,36111,Robbery,ROBBERY-COMMERCE PL/FIREARM USED/SUCCESS,301,DEBALIVIERE AVE,881463.4,1025335,FALSE
16-016597,04/09/2016 23:35,31111,Robbery,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,3200,N FLORISSANT AVE,905163.4,1027485,FALSE
16-016602,04/10/2016 00:43,31111,Robbery,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,3813,FOREST PARK AVE,894382.4,1020118,FALSE
16-016607,04/10/2016 01:30,41011,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,9118,CHURCH RD,896726.4,1053164,FALSE
16-016607,04/10/2016 01:30,41011,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,9118,CHURCH RD,896726.4,1053164,FALSE
16-016617,04/10/2016 01:45,42011,Aggravated Assault,AGG.ASSAULT-KNIFE/CITIZEN ADULT 1ST DEGREE,1119,RIVERVIEW BLVD,895515.9,1052152,FALSE
16-016624,04/10/2016 05:00,32421,Robbery,ROBBERY-RESIDENCE/STRNGARM/NO INJ/SUCCESS,6271,GRAVOIS AVE,882981.2,997999.7,FALSE
16-016639,04/10/2016 10:18,31111,Robbery,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,939,N KINGSHIGHWAY BLVD,887827.4,1027386,FALSE
16-016686,04/10/2016 13:58,42013,Aggravated Assault,AGG.ASSAULT-KNIFE/CITIZEN ADULT 3RD DEGREE,4419,FLORISS PL,898431.1,1036922,FALSE
16-017391,04/10/2016 15:30,31111,Robbery,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,1502,HICKORY LN,903936.4,1014001,FALSE
16-016698,04/10/2016 17:20,41016,Aggravated Assault,ASSLT-AGGRAV-FIREARM-3RD-ADULT-DOMESTIC,1513,N 13TH ST,907625.4,1022548,FALSE
16-016706,04/10/2016 18:10,44016,Aggravated Assault,ASSLT-AGGRV-HND/FST/FT-3RD-ADUL-DOMESTIC,1148,UNION BLVD,885275.2,1028714,FALSE
16-016713,04/10/2016 20:30,42011,Aggravated Assault,AGG.ASSAULT-KNIFE/CITIZEN ADULT 1ST DEGREE,3001,CHIPPEWA ST,896045.5,1002858,FALSE
16-016720,04/10/2016 21:52,41011,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4949,BARNES JEWISH HOSPITAL PLZ,887396.8,1020150,FALSE
16-016720,04/10/2016 21:52,41011,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4949,BARNES JEWISH HOSPITAL PLZ,887396.8,1020150,FALSE
16-016762,04/11/2016 01:30,21000,Forcible Rape,RAPE -- FORCIBLE,3600,GARFIELD AVE,0,0,TRUE
16-016879,04/11/2016 06:00,21000,Forcible Rape,RAPE -- FORCIBLE,4100,ST LOUIS AVE,0,0,TRUE
16-016808,04/11/2016 08:00,44023,Aggravated Assault,"AGG.ASSAULT-HNDS,FST,FEET/CTZEN CHLD 3RD DEGRE",516,LOUGHBOROUGH AVE,889651.8,990881.3,FALSE
16-016787,04/11/2016 09:35,43016,Aggravated Assault,ASSLT-AGGRAV-OTH-WPN-3RD-ADULT-DOMESTIC,3747,DUNNICA AVE,892027.1,1003071,FALSE
16-016850,04/11/2016 14:40,36421,Robbery,ROBBERY-COMMERCE PL/STRNGARM/NO INJ/SUCCESS,3865,GRAVOIS AVE,891583.8,1004871,FALSE
16-016869,04/11/2016 15:20,36111,Robbery,ROBBERY-COMMERCE PL/FIREARM USED/SUCCESS,4487,NATURAL BRIDGE AVE,894771.2,1033355,FALSE
16-016896,04/11/2016 15:30,31111,Robbery,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,0,CHIPPEWA ST / NEBRASKA AVE,896391.1,1002781,FALSE
16-016865,04/11/2016 15:35,41011,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,0,I 70 WESTBOUND / SALISBURY ST,906697.3,1030038,FALSE
16-016865,04/11/2016 15:35,41011,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,0,I 70 WESTBOUND / SALISBURY ST,906697.3,1030038,FALSE
16-016924,04/11/2016 17:00,10000,Homicide,HOMICIDE,4847,RIVERVIEW BLVD,888508.3,1043357,FALSE
16-016895,04/11/2016 17:27,41021,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN CHILD 1ST DEGREE,600,S TAYLOR AVE,889055,1020056,FALSE
16-016895,04/11/2016 17:27,41021,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN CHILD 1ST DEGREE,600,S TAYLOR AVE,889055,1020056,FALSE
16-016903,04/11/2016 17:45,31111,Robbery,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,1500,ST LOUIS AVE,905818.1,1025695,FALSE
16-016915,04/11/2016 19:25,41011,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4231,W SAN FRANCISCO AVE,896385.4,1033122,FALSE
16-016915,04/11/2016 19:25,41011,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4231,W SAN FRANCISCO AVE,896385.4,1033122,FALSE
16-016914,04/11/2016 20:01,41011,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4257,SHREVE AVE,894040.8,1036514,FALSE
16-016914,04/11/2016 20:01,41011,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4257,SHREVE AVE,894040.8,1036514,FALSE
16-016932,04/11/2016 21:00,10000,Homicide,HOMICIDE,3715,N 23RD ST,903820.4,1029110,FALSE
16-016933,04/11/2016 21:11,42011,Aggravated Assault,AGG.ASSAULT-KNIFE/CITIZEN ADULT 1ST DEGREE,4953,ARLINGTON AVE,891605.1,1040759,FALSE
16-016928,04/11/2016 21:34,31112,Robbery,ROBBERY-HIGHWAY     /FIREARM USED/ATTEMPT,0,CLEVELAND AVE / THURMAN AVE,891301.4,1011606,FALSE
16-016930,04/11/2016 22:18,31211,Robbery,ROBBERY-HIGHWAY    /KNIFE USED/SUCCESSFUL,3459,CRITTENDEN ST,894660.4,1008703,FALSE
16-017490,04/12/2016 01:00,41016,Aggravated Assault,ASSLT-AGGRAV-FIREARM-3RD-ADULT-DOMESTIC,4306,LINTON AVE,900961.4,1033236,FALSE
16-016952,04/12/2016 01:15,31111,Robbery,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,3603,SAINT LOUIS AVE,899834.2,1027484,FALSE
16-017031,04/12/2016 13:07,41011,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,1422,MONTGOMERY ST,906369.9,1025767,FALSE
16-017031,04/12/2016 13:07,41011,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,1422,MONTGOMERY ST,906369.9,1025767,FALSE
16-017096,04/12/2016 18:21,41013,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,3610,TENNESSEE AVE,894307.8,1004354,FALSE
16-017094,04/12/2016 18:27,41011,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4553,ADELAIDE AVE,899828.4,1034630,FALSE
16-017097,04/12/2016 18:30,31112,Robbery,ROBBERY-HIGHWAY     /FIREARM USED/ATTEMPT,7275,HAMPTON AVE,878501.4,996452.8,FALSE
16-017104,04/12/2016 19:45,41011,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,0,ITASKA ST / NEBRASKA AVE,895605.6,996849.1,FALSE
16-017104,04/12/2016 19:45,41011,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,0,ITASKA ST / NEBRASKA AVE,895605.6,996849.1,FALSE
16-017104,04/12/2016 19:45,41011,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,0,ITASKA ST / NEBRASKA AVE,895605.6,996849.1,FALSE
16-017117,04/12/2016 21:16,43015,Aggravated Assault,ASSLT-AGGRAV-OTH-WPN-2ND-ADULT-DOMESTIC,5207,ALASKA AVE,891919.1,996413.1,FALSE
16-017114,04/12/2016 21:30,31421,Robbery,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,1221,LOCUST ST,906398.4,1018730,FALSE
16-017125,04/12/2016 22:50,41013,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,3553,CHOUTEAU AVE,895815.9,1016813,FALSE
16-017126,04/12/2016 23:10,31111,Robbery,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,2610,N KINGSHIGHWAY BLVD,889534.8,1032272,FALSE
16-017454,04/13/2016 10:00,31111,Robbery,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,2800,N FLORISSANT AVE,905960.9,1025983,FALSE
16-017236,04/13/2016 14:36,43015,Aggravated Assault,ASSLT-AGGRAV-OTH-WPN-2ND-ADULT-DOMESTIC,2311,INDIANA AVE,899743.7,1010023,FALSE
16-017236,04/13/2016 14:36,43025,Aggravated Assault,ASSLT-AGGRAV-OTH-WPN-2ND-CHILD-DOMESTIC,2311,INDIANA AVE,899743.7,1010023,FALSE
16-017253,04/13/2016 15:58,41013,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,4000,UNION BLVD,889671.4,1037098,FALSE
16-017296,04/13/2016 18:25,44013,Aggravated Assault,"AGG.ASSAULT-HNDS,FST,FEET/CTZEN ADLT 3RD DEGRE",2515,N GRAND BLVD,899267.9,1026798,FALSE
16-017305,04/13/2016 18:54,41011,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,6388,STRATFORD AVE,886905,1042918,FALSE
16-017305,04/13/2016 18:54,41011,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,6388,STRATFORD AVE,886905,1042918,FALSE
16-017297,04/13/2016 19:16,41011,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4720,S BROADWAY,895912.1,996407,FALSE
16-017323,04/13/2016 22:42,41011,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,3801,SULLIVAN AVE,899463.8,1029310,FALSE
16-017382,04/13/2016 23:45,44012,Aggravated Assault,"AGG.ASSAULT-HNDS,FST,FEET/CTZEN ADLT 2ND DEGRE",1310,N GRAND BLVD,898106.7,1024167,FALSE
16-017337,04/14/2016 01:40,31111,Robbery,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,4837,ST LOUIS AVE,891141.1,1032686,FALSE
16-017363,04/14/2016 08:20,31111,Robbery,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,0,GLASGOW AVE / SULLIVAN AVE,901534.1,1028130,FALSE
16-017375,04/14/2016 08:58,41011,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4275,E MAFFITT AVE,895340.8,1029795,FALSE
16-017421,04/14/2016 12:05,31111,Robbery,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,0,N BROADWAY / SWITZER AVE,897208.8,1045886,FALSE
16-017453,04/14/2016 12:35,10000,Homicide,HOMICIDE,4746,S COMPTON AVE,894070,996519.8,FALSE
16-017479,04/14/2016 15:30,42014,Aggravated Assault,ASSLT-AGGRV-KNIFE/CUT-1ST-ADULT-DOMESTIC,2724,CAROLINE ST,899400.9,1014482,FALSE
16-017722,04/14/2016 18:00,44012,Aggravated Assault,"AGG.ASSAULT-HNDS,FST,FEET/CTZEN ADLT 2ND DEGRE",1441,SPRUCE ST,905014.8,1016570,FALSE
16-017505,04/14/2016 18:05,31421,Robbery,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,2727,N KINGSHIGHWAY BLVD,889447.5,1032841,FALSE
16-017509,04/14/2016 18:40,41011,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,3900,HOLLY HILLS DR,0,0,TRUE
16-017524,04/14/2016 20:46,36421,Robbery,ROBBERY-COMMERCE PL/STRNGARM/NO INJ/SUCCESS,5550,S GRAND BLVD,890701.1,995885.1,FALSE
16-017533,04/14/2016 20:50,43015,Aggravated Assault,ASSLT-AGGRAV-OTH-WPN-2ND-ADULT-DOMESTIC,400,S KINGSHIGHWAY BLVD,887074.8,1020998,FALSE
16-018191,04/14/2016 21:00,36211,Robbery,ROBBERY-COMMERCE PL/KNIFE USED/SUCCESS,1520,PAPIN ST,904629.8,1014965,FALSE
16-017535,04/14/2016 22:53,35111,Robbery,ROBBERY-GAS STA/FIREARM USED/SUCCESSFUL,2724,WATSON RD,880648.3,1011024,FALSE
